movieId,title,genres,cast,keywords,popularity,rating,poster,mood,Industry
14245,Sniper 2 (2002),Action,Tom Berenger|Bokeem Woodbine|Dan Butler,sniper|loss of loved one|gun|rescue mission|sequel|betrayal|man hunt|duel|foot chase|convict|pacifist|u.s. marine|standoff|set up|shot,1.6856,5.5,https://image.tmdb.org/t/p/w500/z03X84vKeVSjabMPJE0fQYxYiMp.jpg,Adrenaline,HOLLYWOOD
9260,Welcome to Collinwood (2002),Comedy|Crime,Sam Rockwell|William H. Macy|Isaiah Washington,"safe|heist|remake|inner city|cleveland, ohio",1.8201,6.1,https://image.tmdb.org/t/p/w500/7XyvoOopwWwDCWOcItOQiAwm30b.jpg,Feel-Good,HOLLYWOOD
194864,Greenmail (2002),Action|Crime|Drama,Stephen Baldwin|Tom Skerritt|Kelly Rowan,bomb|eco terrorism,1.7237,2.3,https://image.tmdb.org/t/p/w500/393iQLcloX5MRgqVsjsRRNPUZYQ.jpg,Adrenaline,HOLLYWOOD
18072,Pure (2002),Drama,Molly Parker|Harry Eden|Keira Knightley,drug dealer|baby|waitress|birthday|heroin|drug addiction|rehabilitation|vomit|friends|football (soccer),1.6941,6.1,https://image.tmdb.org/t/p/w500/hxlm722P1IvsMqKQ5P4QZXdiPht.jpg,Romantic,HOLLYWOOD
9034,The Banger Sisters (2002),Comedy|Drama,Goldie Hawn|Susan Sarandon|Geoffrey Rush,tattoo|rock star|groupie|past|family,1.7483,5.6,https://image.tmdb.org/t/p/w500/pQ7XoEqroHcCQVKP9Xo8JpujuHU.jpg,Feel-Good,HOLLYWOOD
12454,All or Nothing (2002),Drama,Timothy Spall|Lesley Manville|Alison Garland,"london, england|taxi driver|working class|nursing home",1.9298,7.1,https://image.tmdb.org/t/p/w500/5VRYeJ8DI3GkVzO7MUlug8v2BZO.jpg,Romantic,HOLLYWOOD
1376,Sweet Sixteen (2002),Crime|Drama,Martin Compston|Annmarie Fulton|William Ruane,"drug dealer|puberty|sibling relationship|scotland|glasgow, scotland|heroin|caravan|single|teacher|murder|single father|hopelessness|greenock|aimless youth",1.6474,7.0,https://image.tmdb.org/t/p/w500/p5h50WEZQ4pRFffnSULqL4cEuLp.jpg,Romantic,HOLLYWOOD
41421,eX-Driver the Movie (2002),Action|Animation,Yoko Asada|Miki Nagasawa|Yumiko Kobayashi,racing|shounen|anime,1.5406,6.5,https://image.tmdb.org/t/p/w500/5NZLm4rba87tHP0eSdoMdon9ipE.jpg,Adrenaline,ANIME
45440,The Wesley's Mysterious File (2002),Action|Romance|Science Fiction|Thriller,Andy Lau|Rosamund Kwan Chi-Lam|Shu Qi,telepathy|fbi|aliens,1.7371,4.3,https://image.tmdb.org/t/p/w500/jFqqkvQ4EuWncXDwbFtgLw0kGqq.jpg,Adrenaline,CHINESE
51869,Love Street (2002),Drama|Romance,Laetitia Casta|Patrick Timsit|Vincent Elbaz,prostitute|brothel|luxury brothel|missing lover,1.631,4.889,https://image.tmdb.org/t/p/w500/dbRet1o0qsexMBbnbV4W9aQr8Cm.jpg,Romantic,HOLLYWOOD
43743,Fabled (2002),Drama|Mystery|Horror,Desmond Askew|Katheryn Winnick|J. Richey Nash,,1.58,3.0,https://image.tmdb.org/t/p/w500/1klhTzYcWdTmnL8sPIMwCqV9SGP.jpg,Dark,HOLLYWOOD
382196,Frontières (2002),Drama,Lou Dante|Clarisse Luambo|Ona Lu Yenke,,1.5753,0.0,https://image.tmdb.org/t/p/w500/h8Uzm8mf67qH4CfjWMFdsd5Fm3q.jpg,Romantic,HOLLYWOOD
285973,Five Years (2002),Mystery|Drama,Kris Carr|Timothy Altmeyer|Todd Swenson,,1.6301,7.5,https://image.tmdb.org/t/p/w500/maAp2mh9HGMm6qtEDA0pvuv995I.jpg,Dark,HOLLYWOOD
9026,The Importance of Being Earnest (2002),Comedy|Drama|History|Romance,Rupert Everett|Colin Firth|Reese Witherspoon,new love|beguilement|country house|country estate|fake identity|relatives|victorian england|pleasure,1.7736,6.8,https://image.tmdb.org/t/p/w500/87r4e4pL4STfpdjtqNZxlyjvcMd.jpg,Epic/Myth,HOLLYWOOD
16184,The Happiness of the Katakuris (2002),Comedy|Drama|Horror,Kenji Sawada|Keiko Matsuzaka|Shinji Takeda,suicide|mountain|musical|psychotronic,1.7304,6.9,https://image.tmdb.org/t/p/w500/8iIei17w5DVEz4P9OjxIM10f7Jh.jpg,Feel-Good,HOLLYWOOD
18302,Painted Fire (2002),Drama|History,Choi Min-sik|Kim Yeo-jin|Ahn Sung-ki,artist|artists' life|painter|biography|joseon dynasty (1392–1910),1.3652,7.0,https://image.tmdb.org/t/p/w500/iZfIDpywVqgftbTPJw8uui2PZFA.jpg,Epic/Myth,KOREAN
13352,It's a Very Merry Muppet Christmas Movie (2002),Comedy|Family,Steve Whitmire|Dave Goelz|Bill Barretta,angel|puppetry|alternative reality|guardian angel|christmas|what if|anthropomorphic puppets|christmas special|christmas eve,2.0599,6.0,https://image.tmdb.org/t/p/w500/j5O65ITSvFGalNI2wRHHAPymO5R.jpg,Feel-Good,HOLLYWOOD
10550,Ballistic: Ecks vs. Sever (2002),Action|Adventure|Thriller,Antonio Banderas|Lucy Liu|Gregg Henry,sniper|martial arts|fight|loss of loved one|spy|nanotechnology|secret agent|adversary|agent|one woman army|action hero,1.791,4.3,https://image.tmdb.org/t/p/w500/7Jcb486hN7hQRZTsb0RybFGeDOQ.jpg,Adrenaline,KOREAN
648136,Pakodate-jin (2002),Romance|Drama,Aoi Miyazaki|Yo Oizumi|Masato Hagiwara,,1.5683,0.0,https://image.tmdb.org/t/p/w500/bDyRA0w7u9yDtgQ2TnNhWynrWLW.jpg,Romantic,HOLLYWOOD
5252,Ardor (2002),Drama|Thriller,Yunjin Kim|Lee Jong-won|Kye Seong-yong,loss of loved one|forbidden love|domestic violence|doctor|relationship|divorce|extramarital affair|woman director,1.528,4.6,https://image.tmdb.org/t/p/w500/5CMIyLvPlJtdDsci81arbBAg1IG.jpg,Dark,HOLLYWOOD
32301,Survival Island (2002),Horror,Jaime Pressly|Nicholas Brendon|Lara Wickes,monster|sorority|pinata|possessed doll|haunted island,1.7266,4.4,https://image.tmdb.org/t/p/w500/rcuMxyhglRpsN7PhP1SdLbDhNmn.jpg,Dark,HOLLYWOOD
265146,Código 7 (2002),Comedy|Science Fiction,Alejandro Tejerías|Nacho Vigalondo,,1.2691,5.5,https://image.tmdb.org/t/p/w500/cirTKLQtTnQnHLgB9vfZUU5bpaQ.jpg,Feel-Good,HOLLYWOOD
38537,Nati stanchi (2002),Comedy,Salvatore Ficarra|Valentino Picone|Stefania Bonafede,picone|ficarra|ficarra e picone,1.3057,6.8,https://image.tmdb.org/t/p/w500/9pfmKsjxgWSGflGuVDXXZn46hDp.jpg,Feel-Good,HOLLYWOOD
18457,Dead Weight (2002),Comedy,Benoît Poelvoorde|Gérard Lanvin|José Garcia,,1.902,5.8,https://image.tmdb.org/t/p/w500/hlbQnAfvGJxKpDqstKsal6tuoDb.jpg,Feel-Good,HOLLYWOOD
139516,Last Call (2002),Drama,Jeremy Irons|Neve Campbell|Sissy Spacek,biography|memoirs,1.5011,5.9,https://image.tmdb.org/t/p/w500/5A2DtCQg5ALGnI7rQlpIYqmIH0B.jpg,Romantic,HOLLYWOOD
157932,Harte Brötchen (2002),Drama,Uwe Ochsenknecht|Katharina Thalbach|Herbert Knaup,,1.5432,0.0,,Neutral,HOLLYWOOD
25021,The Alien Saga (2002),Documentary|Science Fiction,John Hurt|Dan O'Bannon|Ronald Shusett,,1.6572,6.1,https://image.tmdb.org/t/p/w500/zVF2Ety6Y6TuF9kfQNG4pr0AQF0.jpg,Neutral,HOLLYWOOD
14596,Anita and Me (2002),Comedy|Drama|Family,Chandeep Uppal|Max Beesley|Anna Brewster,based on novel or book|england|culture clash|1970s|growing up|working class|awakening|midlands,2.1643,5.9,https://image.tmdb.org/t/p/w500/ih3tJ76cG207h5amSBy1aEUgNTp.jpg,Feel-Good,HOLLYWOOD
899769,Family (2002),Drama,Eric Barlow|Pam Ferris|Maurice Roëves,,1.5677,0.0,https://image.tmdb.org/t/p/w500/lf6rdkNdvsLT12OSfOgQKKP9itd.jpg,Romantic,HOLLYWOOD
359286,Pistolero (2002),Action|Comedy|Horror,Jeric Raval|John Apacible|Joanne Miller,philippines,1.7726,0.0,https://image.tmdb.org/t/p/w500/n2r0tT5wSqc4dyKqwvJ51EjuT6x.jpg,Adrenaline,HOLLYWOOD
69650,Youth (2002),Action|Drama,Vijay|Shaheen Khan|Vivek,remake,1.8218,6.0,https://image.tmdb.org/t/p/w500/1qwP8Y9zWFHW8r0RJ47iINjEfKy.jpg,Adrenaline,HOLLYWOOD
13950,All About the Benjamins (2002),Action|Adventure|Comedy|Crime|Thriller,Ice Cube|Mike Epps|Eva Mendes,sexuality|underwear|painting|autograph|safe|sexual attraction|motorcycle|juvenile delinquent|stoner|music store|hand on crotch|raised middle finger|employer employee relationship|cupcake|twenty something|money bag|sidewalk|storem|mischievous|suspenseful|hilarious|melodramatic,1.6146,5.9,https://image.tmdb.org/t/p/w500/sO7IpJHjZBGLevi8Ozj9EsAUw5h.jpg,Adrenaline,HOLLYWOOD
941048,Memories : Osaka Yakuza War Retribution 2 (2002),Crime,Kentarō Shimizu|Shōhei Yamamoto|Tamotsu Ishibashi,,1.6647,0.0,,Neutral,HOLLYWOOD
101569,Public Toilet (2002),Drama,Tsuyoshi Abe|Jang Hyuk|Zo In-sung,public toilet,1.6743,5.2,https://image.tmdb.org/t/p/w500/yhvcpOlIfGhXMv7VZNKBtSzlYK3.jpg,Romantic,HOLLYWOOD
36996,The President's Man: A Line in the Sand (2002),Thriller|Drama|Action,Chuck Norris|Judson Mills|Jennifer Tung,nuclear bomb|terrorism,1.8371,4.5,https://image.tmdb.org/t/p/w500/l5Ty1z2IBQRJtxy16fWPnZev0RM.jpg,Adrenaline,HOLLYWOOD
205481,The Intended (2002),Thriller|Drama,Janet McTeer|Olympia Dukakis|Brenda Fricker,,1.6124,5.0,https://image.tmdb.org/t/p/w500/nMgaDB07DtqFhmn5UALfbKw75QN.jpg,Dark,HOLLYWOOD
24079,Triggermen (2002),Action|Comedy|Thriller|Crime,Neil Morrissey|Donnie Wahlberg|Adrian Dunbar,,1.7414,4.6,https://image.tmdb.org/t/p/w500/8oKPWZwcnnmeGFmPYEGPziCrVHX.jpg,Adrenaline,HOLLYWOOD
269990,Beauty Betrayed (2002),Drama|Thriller|Crime,Brad Bartram|Barbara Fixx|Renee Rea,erotic movie,1.7172,6.0,https://image.tmdb.org/t/p/w500/jyMD70cNIDnWmvTmoeTeue6Grgu.jpg,Dark,HOLLYWOOD
311725,Shark Busters (2002),Comedy|Crime,Danny Lee Sau-Yin|Brian Ireland|Benz Hui Siu-Hung,,1.7807,5.6,https://image.tmdb.org/t/p/w500/55aF4URRiaNDK1uaLFQT8nGL3f7.jpg,Feel-Good,KOREAN
127281,Black Box (2002),Drama,Dolores Fonzi|Eduardo Couget|Eugenia Bassi,,1.6581,4.8,https://image.tmdb.org/t/p/w500/iGMPApiQu3UC3uIddKTidoRSFr0.jpg,Romantic,HOLLYWOOD
41400,Tiramisu (2002),Fantasy|Romance,Nicholas Tse Ting-Fung|Karena Lam Kar-Yan|Eason Chan Yik-Shun,,1.5682,4.5,https://image.tmdb.org/t/p/w500/9OOOOFVBe6dRnPPGuS7JQCXfWL9.jpg,Epic/Myth,HOLLYWOOD
16174,Snow Queen (2002),Adventure|Family|Fantasy|Science Fiction|TV Movie,Bridget Fonda|Jeremy Guilbaut|Chelsea Hobbs,fairy tale,2.0251,6.0,https://image.tmdb.org/t/p/w500/qufo7G0OTQs1hMtO7B5axnCdm4E.jpg,Epic/Myth,HOLLYWOOD
16028,They (2002),Horror|Thriller,Laura Regan|Marc Blucas|Ethan Embry,suicide|nightmare|darkness|asylum|supernatural|college|childhood trauma|fear|graduate student,1.9398,5.0,https://image.tmdb.org/t/p/w500/nHG0VOW6o99tP5EACtKTMADqxJQ.jpg,Dark,HOLLYWOOD
13437,Avenging Angelo (2002),Action|Comedy|Crime,Sylvester Stallone|Madeleine Stowe|Anthony Quinn,hitman|bodyguard|mafia boss|organized crime|mafia|one man army|action hero,1.2925,5.4,https://image.tmdb.org/t/p/w500/hl4mI28D4NhE6ePNgPojQuyEYw7.jpg,Adrenaline,HOLLYWOOD
43084,Deadly Species (2002),Adventure|Horror,Pete Penuel|Allison Adams|Brian Minyard,,1.5534,3.5,https://image.tmdb.org/t/p/w500/xACIrMmIHMFkV1p8ubXf7Yb2aSa.jpg,Adrenaline,HOLLYWOOD
8341,Samsara (2002),Adventure|Drama|Romance,Shawn Ku|Christy Chung Lai-Tai|Neelesha Barthel,buddhism|buddhist monk|life planning|leaving one's family|buddhist,1.813,7.5,https://image.tmdb.org/t/p/w500/j97jPOtKRpPjNSoaupokZHWGQaj.jpg,Adrenaline,HOLLYWOOD
178118,Extreme Heist (2002),Action|Crime,Johnny Yong Bosch|Jason Narvy|Motoko Nagino,,1.5571,8.5,https://image.tmdb.org/t/p/w500/hF7JgXO9tW6ybFYsPsXjF7tFKKz.jpg,Adrenaline,HOLLYWOOD
83830,Conduct Zero (2002),Drama|Comedy|Romance,Ryoo Seung-bum|Gong Hyo-jin|Lim Eun-kyung,,1.5986,6.7,https://image.tmdb.org/t/p/w500/qSWc6XPqhyijn3MIsftiGl3FfYS.jpg,Feel-Good,HOLLYWOOD
29339,Nicholas Nickleby (2002),Adventure|Drama,Charlie Hunnam|Nathan Lane|Jim Broadbent,"based on novel or book|greed|liverpool, england|wealth|kindness|childhood memory|1830s|1850s|snow adventure|wicked uncle|secret revealed",1.615,6.9,https://image.tmdb.org/t/p/w500/uLilCY2We3Ore9Ke7CdafntHvmT.jpg,Adrenaline,HOLLYWOOD
13440,The Truth About Charlie (2002),Thriller|Mystery,Thandiwe Newton|Mark Wahlberg|Tim Robbins,remake|interracial relationship|interracial marriage,1.8664,4.8,https://image.tmdb.org/t/p/w500/kQ6SdbWStviMhTFt5tatjpGvRGV.jpg,Dark,HOLLYWOOD
14787,Tom and Jerry: The Magic Ring (2002),Animation|Comedy|Family|Fantasy,Jeff Bennett|Frank Welker|Charlie Schlatter,magic ring,1.5871,6.4,https://image.tmdb.org/t/p/w500/fF6I48WGKktHfGYYSVKPTVildWE.jpg,Epic/Myth,HOLLYWOOD
52730,Golden Chicken (2002),Comedy|Drama,Sandra Ng Kwan-Yu|Eric Tsang Chi-Wai|Eason Chan Yik-Shun,,2.0024,6.4,https://image.tmdb.org/t/p/w500/aPZmgF2PNCUr9Tz3U7VeAOCqwwJ.jpg,Feel-Good,HOLLYWOOD
31005,Moonlight Mile (2002),Romance|Drama,Dustin Hoffman|Susan Sarandon|Jake Gyllenhaal,,1.657,6.3,https://image.tmdb.org/t/p/w500/jKDnCPUkL4QsgeqKCtyNMPL2XUU.jpg,Romantic,HOLLYWOOD
413071,Boran (2002),Thriller|Crime|Drama,Matthias Habich|Henry Hübchen|Mehmet Kurtuluş,,1.4161,0.0,https://image.tmdb.org/t/p/w500/5v77bSSUXHm1AU0Qspfl8m8j9Uv.jpg,Dark,HOLLYWOOD
1255089,Banged Out (2002),Action|Crime,Clifton Powell|Shaun Baker|Steven Williams,gang|bloods,1.3233,0.0,https://image.tmdb.org/t/p/w500/kY4RIMcJYhIWTpSpfUGyiy9iiXj.jpg,Adrenaline,HOLLYWOOD
223648,Dog Star (2002),Comedy|Romance,Etsushi Toyokawa|Haruka Igawa|Ryo Ishibashi,,1.5064,7.5,https://image.tmdb.org/t/p/w500/dVRsp08mkiBQxmBCeaBRoldD8e3.jpg,Feel-Good,HOLLYWOOD
13435,Antwone Fisher (2002),Drama|History|Romance,Denzel Washington|Derek Luke|Malcolm David Kelley,child abuse|hope|u.s. navy|biography|based on true story|psychiatrist|sailor|child abandonment|autobiographical|black american|based on real person,1.8904,6.9,https://image.tmdb.org/t/p/w500/j9lCK1aFXqMO3hzhGiqCNU8coIX.jpg,Epic/Myth,HOLLYWOOD
89879,Speakeasy (2002),Drama,David Strathairn|Nicky Katt|Stacy Edwards,,1.47,3.8,https://image.tmdb.org/t/p/w500/fFZweTGdtvBM3z2mPeQTNQQGdyv.jpg,Romantic,HOLLYWOOD
182769,Haunted Office (2002),Horror,Karen Mok Man-Wai|Jordan Chan Siu-Chun|Stephen Fung,hong kong|ghost|办公室|鬼,1.5812,6.1,https://image.tmdb.org/t/p/w500/gzCxws49eYaqgqU5XOunglnyFKo.jpg,Dark,KOREAN
247280,Reality Check (2002),Horror|Thriller,Natalia Cigliuti|Timothy Lee DePriest|Nate Dushku,slasher|prize money,1.7881,3.6,https://image.tmdb.org/t/p/w500/56yPrUhUGyRyh8ssi3XnxuLMS3D.jpg,Dark,KOREAN
165785,Modern Warriors (2002),Documentary,Sammo Hung Kam-Bo|Jet Li|Cynthia Rothrock,,1.7168,5.2,https://image.tmdb.org/t/p/w500/4axdYGIZJTqdXrhwazpjvea4YEM.jpg,Neutral,CHINESE
14923,Run Ronnie Run (2002),Comedy,David Cross|Bob Odenkirk|Bruce Taylor,beer|reality spoof|redneck|criminal|aftercreditsstinger|duringcreditsstinger|evading police,1.8089,5.9,https://image.tmdb.org/t/p/w500/3AYJFRGu3rEGfFurxlc53RWiSWQ.jpg,Feel-Good,HOLLYWOOD
108842,I Was a Teenage Faust (2002),Comedy|Family|Fantasy|TV Movie,Robert Townsend|Josh Zuckerman|Stuart Margolin,,1.4922,5.5,https://image.tmdb.org/t/p/w500/dQ1rAe7JvRtFCO6qXJ0CVOUds43.jpg,Epic/Myth,HOLLYWOOD
355762,Summer Breeze of Love (2002),Romance|Comedy,Charlene Choi Chuek-Yin|Gillian Chung|Dave Wong Kit,,1.3646,4.0,https://image.tmdb.org/t/p/w500/rY9fR7YKW1OqUxxqC5Z0KFBsKoU.jpg,Feel-Good,HOLLYWOOD
1068358,Young Thugs: Kaoru-chan's Strongest Legend EPISODE II From Russia With Love (2002),Comedy,Riki Takeuchi|Rin Sakiyama|Tomorowo Taguchi,,1.5778,0.0,https://image.tmdb.org/t/p/w500/ocEAPClXWzG2QMfApTtK5Rm9pks.jpg,Feel-Good,HOLLYWOOD
9097,Baader (2002),Action|Crime|Drama,Frank Giering|Laura Tonke|Vadim Glowna,disaster,1.7546,3.4,https://image.tmdb.org/t/p/w500/mOFAAA8IGDAr6609xFJCghv6jqa.jpg,Adrenaline,HOLLYWOOD
186342,Forever Ealing (2002),Documentary,Daniel Day-Lewis|Richard Attenborough|Jill Balcon,,1.7687,6.8,https://image.tmdb.org/t/p/w500/wTwREnbBuxajS9fU49XOITjYLv2.jpg,Neutral,HOLLYWOOD
559559,Bum Runner (2002),Comedy,Joseph D. Reitman|Billy Allen|Fred Berry,,1.4545,7.0,https://image.tmdb.org/t/p/w500/gZoeowYFsJvoCZMjmAyDtz6qX5F.jpg,Feel-Good,HOLLYWOOD
44373,New Best Friend (2002),Drama|Thriller|Mystery,Mia Kirshner|Meredith Monroe|Dominique Swain,sheriff|police|fight|sexuality|investigation|college|flashback|money|wealth|murder|betrayal|university|drugs|drunk|candlelight vigil,1.7158,5.0,https://image.tmdb.org/t/p/w500/jfLukUjlYMvKSlYysdJeNKI8EVN.jpg,Dark,HOLLYWOOD
215598,Clara (2002),Drama,Joseba Apaolaza|Pilar Barrera|Elsa Pataky,,1.2307,0.0,,Neutral,HOLLYWOOD
32524,Women from Mars (2002),Comedy|Romance,Ekin Cheng|Michael Wong|Cheung Tat-Ming,,1.727,0.0,https://image.tmdb.org/t/p/w500/ppFvphkgiQaLAUfpPAZBcKxEYSW.jpg,Feel-Good,HOLLYWOOD
167591,Tropix (2002),Thriller|Adventure|Crime,Danielle Bisutti|Thomas Scott Stanton|Keith Brunsmann,,1.5856,5.3,https://image.tmdb.org/t/p/w500/jTSnoEwyyo4YDVw8E0vglGhnWwo.jpg,Adrenaline,HOLLYWOOD
94996,On_Line (2002),Drama|Romance,Josh Hamilton|Harold Perrineau|Isabel Gillies,webcam|internet|gay theme,1.3143,4.7,https://image.tmdb.org/t/p/w500/n3wKxmPADbuOE3Japt3Mh0iBZoo.jpg,Romantic,HOLLYWOOD
97889,The Greenskeeper (2002),Horror|Comedy,Allelon Ruggiero|Bruce Taylor|Ron Lester,golf|slasher|country club,1.6348,2.9,https://image.tmdb.org/t/p/w500/pBdA3N3HQPXl9umZf1GSlPNWJsE.jpg,Feel-Good,HOLLYWOOD
85388,A Map of the Heart (2002),Drama|Thriller,Karoline Eichhorn|Antonio Wannek|Sebastian Urzendowsky,,1.3667,4.5,https://image.tmdb.org/t/p/w500/pY0acm1TNbiVyJxAnua9gAxeL6B.jpg,Dark,HOLLYWOOD
12577,Steal (2002),Crime|Action|Thriller,Stephen Dorff|Natasha Henstridge|Bruce Payne,extreme sports|rollerskates,1.8864,5.3,https://image.tmdb.org/t/p/w500/gJYLcMIlYfxADjc2VEk0cHxd5N6.jpg,Adrenaline,HOLLYWOOD
27710,Bleed (2002),Horror|Thriller,Debbie Rochon|Danny Wolske|Allen Nabors,,1.5045,3.9,https://image.tmdb.org/t/p/w500/cs1YtfagPqcYSgrgNoZzReYwknV.jpg,Dark,HOLLYWOOD
474616,Bukang Bibig (2002),Drama,Yda Manzano|Francis Enriquez|Jeffrey Gonzales,softcore,1.3717,2.0,https://image.tmdb.org/t/p/w500/g6Au7DpGqwLcMLhdoU4v1J3eYJu.jpg,Romantic,HOLLYWOOD
30072,Possession (2002),Drama|Mystery|Romance,Gwyneth Paltrow|Aaron Eckhart|Jeremy Northam,based on novel or book,2.1055,6.0,https://image.tmdb.org/t/p/w500/12z5oCy4s3GBOUrNCWvcKYBK4eI.jpg,Dark,HOLLYWOOD
32241,Bug (2002),Comedy|Drama,John Carroll Lynch|Alexandra Wescourt|Sarah Paulson,,1.7433,7.2,https://image.tmdb.org/t/p/w500/b87SvFpDBcOkhIH2LEtRg7Zj8cT.jpg,Feel-Good,HOLLYWOOD
2165,Liberty Stands Still (2002),Thriller|Action|Drama,Linda Fiorentino|Wesley Snipes|Oliver Platt,dying and death|bomb|loss of loved one|defense industry|murder|sniper rifle|death of daughter|held hostage|woman director|phone call|vengeance|firearms / gun manufacturer,1.4776,5.4,https://image.tmdb.org/t/p/w500/itFpp5ZvdrhrFB7PwFcaWevwdyb.jpg,Adrenaline,HOLLYWOOD
9583,Divine Secrets of the Ya-Ya Sisterhood (2002),Comedy|Drama,Sandra Bullock|Ellen Burstyn|Fionnula Flanagan,parent child relationship|marriage|secret society|conciliation|playwright|family feud|woman director,1.6885,6.1,https://image.tmdb.org/t/p/w500/hI05FJ8wgPROHQgLtfJ4ZuH3l4b.jpg,Feel-Good,HOLLYWOOD
178494,The Cockettes (2002),Documentary,Larry Brinkin|Dusty Dawn|Anton Dunnigan,hippie|drag queen|gender|broadway|lgbt,1.619,6.5,https://image.tmdb.org/t/p/w500/egFSTdmSlXi3Phxkm9EJToZLUBt.jpg,Neutral,HOLLYWOOD
101058,Nowhere (2002),Comedy|Drama,Manuel Bandera|Miquel Bordoy|Luigi Maria Burruano,,1.5521,3.8,https://image.tmdb.org/t/p/w500/xCIVYZYyJZeTj57cGh8Nx8tYoJ8.jpg,Feel-Good,HOLLYWOOD
9689,Hollywood Ending (2002),Comedy|Drama,Woody Allen|George Hamilton|Téa Leoni,blindness and impaired vision|movie business|creative crisis,1.2983,6.5,https://image.tmdb.org/t/p/w500/aDRbdtNoTRoYnIpH3g1icGeHGBh.jpg,Feel-Good,HOLLYWOOD
40002,Okay (2002),Comedy|Drama|Romance,Paprika Steen|Ole Ernst|Molly Egelind,,1.4047,5.8,https://image.tmdb.org/t/p/w500/qoInisUAv9B3JUTFz13eq8W8z0F.jpg,Feel-Good,HOLLYWOOD
109558,Doing Time (2002),Comedy|Drama,Tsutomu Yamazaki|Teruyuki Kagawa|Tomorowo Taguchi,prison|prisoner,1.7265,5.5,https://image.tmdb.org/t/p/w500/3q1p4KCmgRcioM06CosxsxGe2Hy.jpg,Feel-Good,HOLLYWOOD
44546,Lathe of Heaven (2002),Science Fiction|TV Movie,Lukas Haas|Lisa Bonet|David Strathairn,dreams|therapist|utopia|psychiatrist,1.6594,5.7,https://image.tmdb.org/t/p/w500/ciCZLglEnnECAPtCNVtMsS7fpC5.jpg,Neutral,HOLLYWOOD
13908,The Master of Disguise (2002),Comedy|Family|Fantasy|Adventure,Dana Carvey|Brent Spiner|Jennifer Esposito,disguise|aftercreditsstinger|duringcreditsstinger,1.3751,4.0,https://image.tmdb.org/t/p/w500/JFKuKJeHHFFVb0ubpkPIXmkIOg.jpg,Epic/Myth,HOLLYWOOD
18435,Crush (2002),Romance|Comedy|Drama,Andie MacDowell|Imelda Staunton|Anna Chancellor,female friendship|older woman younger man relationship,1.3392,5.6,https://image.tmdb.org/t/p/w500/1ZEWDLOhlOymdcitI31kwulUJ6G.jpg,Feel-Good,HOLLYWOOD
444796,Maximum Thrust (2003),Drama|Action,Beverly Lynne|Aaron Brumfield|Robyn Hyden,street race|softcore|interracial sex,33.4096,3.4,https://image.tmdb.org/t/p/w500/d6bphdrGs94Eu18scaEQ4IbMOnM.jpg,Adrenaline,HOLLYWOOD
122,The Lord of the Rings: The Return of the King (2003),Adventure|Fantasy|Action,Elijah Wood|Ian McKellen|Viggo Mortensen,army|based on novel or book|elves|dwarf|magic|kingdom|obsession|bravery|castle|volcano|giant spider|sequel|honor|king|brutality|madness|split personality|fantasy world|wizard|epic battle|journey|ring|mysterious|quest|live action and animation|hero's journey|high fantasy|wraith|sword and sorcery|power madness|great war|trekking|cautionary|good versus evil|sword making|war|suspenseful|complicated|winged creatures|armies,32.2534,8.495,https://image.tmdb.org/t/p/w500/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg,Epic/Myth,ANIME
11375,Hollywood Homicide (2003),Action|Adventure|Comedy|Thriller,Harrison Ford|Josh Hartnett|Lena Olin,"rap music|undercover|hitman|chase|gangster|rivalry|hollywood|los angeles, california|criminal|murder investigation|action hero|corrupt cop",10.1507,5.2,https://image.tmdb.org/t/p/w500/Am7AhZYG7HLksY5E35oaEJ3Desz.jpg,Adrenaline,HOLLYWOOD
22,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Adventure|Fantasy|Action,Johnny Depp|Geoffrey Rush|Orlando Bloom,blacksmith|gold|exotic island|governor|skeleton|jamaica|british empire|pirate|swashbuckler|18th century|caribbean sea|aftercreditsstinger|pirate ship|british navy|tortuga|based on theme park ride|hilarious|amused|brisk,18.9605,7.82,https://image.tmdb.org/t/p/w500/poHwCZeWzJCShH7tOjg8RIoyjcw.jpg,Epic/Myth,HOLLYWOOD
12,Finding Nemo (2003),Animation|Family|Adventure,Albert Brooks|Ellen DeGeneres|Alexander Gould,"fish|sydney, australia|parent child relationship|anthropomorphism|harbor|underwater|shark|pelican|fish tank|great barrier reef|sea turtle|missing child|aftercreditsstinger|duringcreditsstinger|short-term memory loss|clownfish|father son reunion|protective father|playful|cheerful|sympathetic",15.3335,7.816,https://image.tmdb.org/t/p/w500/eHuGQ10FUzK1mdOY69wF5pGgEf5.jpg,Adrenaline,HOLLYWOOD
